area,year,month,agg_id,total_crimes
14,2015,5,850,88
2,2018,6,850,64
14,2016,1,2400,17
10,2015,6,725,15
6,2016,12,725,45
3,2018,3,400,88
1,2016,1,1900,92
8,2018,1,725,16
8,2018,6,750,191
20,2017,11,800,28
17,2016,1,1900,82
20,2017,1,300,130
14,2015,9,850,101
11,2018,7,850,77
1,2015,10,725,55
5,2018,4,1900,83
5,2015,11,1700,23
19,2018,7,400,56
19,2015,9,1900,87
20,2015,1,750,128
16,2015,10,400,54
13,2015,2,725,54
5,2015,11,775,140
19,2018,12,1700,18
10,2018,1,2400,11
20,2018,5,775,166
7,2017,11,2400,25
1,2018,4,750,137
12,2015,11,775,163
17,2016,12,775,245
21,2018,10,1700,18
8,2018,4,2400,31
19,2015,1,1700,31
11,2018,8,750,156
6,2016,3,725,40
6,2015,4,800,48
5,2017,1,800,44
12,2018,11,1900,120
12,2016,2,300,155
20,2015,2,750,88
8,2018,3,850,74
1,2015,6,1900,63
17,2015,2,850,40
19,2015,10,800,66
12,2018,10,800,34
7,2015,9,775,165
4,2018,11,1900,99
1,2017,1,750,114
1,2015,6,750,71
21,2015,9,800,73
7,2017,3,850,49
16,2018,6,725,35
11,2017,3,2400,21
5,2017,6,1900,95
9,2016,11,1700,9
13,2017,3,400,96
18,2018,2,850,94
10,2015,4,1700,5
11,2017,11,300,100
12,2018,7,725,110
14,2018,12,1900,92
11,2017,12,300,84
5,2018,7,300,110
11,2016,7,750,145
16,2015,8,775,122
2,2016,2,400,38
3,2015,1,300,164
1,2018,12,775,304
6,2018,2,300,121
4,2015,9,300,115
20,2017,9,750,160
17,2018,8,400,35
5,2015,7,400,63
9,2015,6,1700,8
9,2017,3,1700,21
4,2015,12,400,56
19,2018,6,400,67
14,2017,9,2400,24
3,2018,11,850,142
15,2015,2,725,8
18,2015,10,725,76
20,2018,9,400,39
7,2016,2,850,50
12,2018,10,400,151
8,2016,8,300,68
1,2015,6,800,17
6,2015,12,775,209
1,2017,6,850,57
17,2015,4,725,10
13,2017,10,750,135
4,2015,5,1700,16
21,2017,11,775,250
6,2017,1,300,130
12,2015,3,300,228
11,2016,8,400,49
18,2015,1,725,59
10,2018,9,1900,61
10,2016,2,1700,12
14,2017,7,400,43
2,2016,3,775,137
5,2018,2,750,84
18,2017,3,400,92
21,2017,1,400,29
7,2017,8,400,44
4,2015,8,750,68
19,2016,1,850,105
12,2016,9,400,132
2,2016,8,400,52
5,2017,10,850,102
2,2015,10,850,100
5,2016,10,2400,18
9,2016,4,300,105
4,2016,6,725,24
5,2016,2,800,42
10,2017,12,850,81
4,2016,1,800,52
18,2016,9,850,107
18,2017,7,1700,21
12,2018,1,1900,125
7,2016,5,775,188
4,2018,8,725,35
2,2018,3,725,52
7,2017,8,800,43
11,2016,1,775,231
20,2015,11,1700,16
14,2016,5,2400,17
19,2017,4,750,120
17,2016,2,1700,10
7,2016,4,2400,6
1,2016,10,775,281
8,2017,7,2400,17
14,2018,9,2400,14
19,2015,4,1900,65
19,2017,12,1900,106
19,2016,9,400,72
1,2016,5,2400,27
15,2018,6,775,273
8,2018,3,775,170
14,2018,1,850,107
10,2017,10,725,18
2,2016,12,300,101
5,2017,6,850,90
8,2017,5,800,47
9,2015,1,850,79
9,2018,1,1900,82
1,2016,9,750,90
5,2017,1,775,143
17,2018,2,400,26
15,2016,8,300,102
5,2015,5,750,128
20,2016,9,725,44
15,2016,3,800,92
6,2016,8,850,68
17,2015,6,400,38
10,2018,8,2400,21
10,2017,6,850,72
1,2016,4,775,234
15,2018,11,1900,94
21,2015,11,800,97
4,2018,3,775,87
19,2016,1,775,155
13,2018,1,400,63
18,2017,9,850,109
4,2017,2,2400,26
17,2016,5,1900,69
12,2017,5,800,48
11,2016,1,1900,92
4,2016,1,2400,19
10,2018,2,400,32
21,2015,8,775,235
1,2017,9,1700,9
5,2018,10,2400,15
14,2015,8,1900,86
9,2017,12,400,31
18,2015,2,2400,24
21,2016,5,1700,20
4,2015,2,850,72
6,2015,3,800,49
19,2015,1,1900,81
15,2018,9,1700,4
17,2017,10,1700,21
19,2016,8,1700,24
17,2018,11,1700,10
14,2018,10,400,36
17,2018,1,400,29
9,2017,12,300,119
1,2017,11,400,96
16,2015,12,750,96
10,2018,2,1900,70
4,2016,6,2400,25
16,2016,12,1700,5
5,2018,2,800,28
15,2016,6,1700,1
10,2016,5,300,95
21,2015,3,2400,28
11,2015,9,1700,18
5,2017,8,800,44
18,2016,9,1900,112
13,2017,3,800,27
15,2018,11,1700,3
9,2017,5,1900,60
17,2015,12,725,28
3,2017,8,775,250
1,2017,3,850,66
12,2017,11,800,44
12,2015,7,750,103
18,2015,4,1700,17
13,2018,5,300,165
16,2015,10,725,15
15,2016,10,400,39
4,2017,12,2400,14
9,2016,5,400,34
15,2017,11,2400,16
9,2018,12,800,61
14,2015,2,2400,23
7,2018,9,750,187
20,2017,5,775,163
17,2016,6,800,88
3,2018,10,800,55
9,2018,6,850,78
21,2015,2,1900,69
12,2015,5,300,223
16,2018,6,800,51
8,2018,2,300,72
5,2018,5,850,104
7,2017,4,1900,85
7,2017,11,300,101
11,2016,6,300,103
10,2015,2,1700,12
17,2017,10,2400,22
10,2018,3,800,62
16,2018,6,2400,13
19,2016,3,850,86
6,2015,5,2400,26
11,2015,2,400,44
15,2015,6,300,120
1,2016,2,400,73
12,2017,3,1900,147
2,2018,1,750,103
12,2017,8,750,124
1,2017,10,300,198
17,2016,3,1900,56
3,2016,2,775,199
11,2016,7,300,124
16,2017,9,400,39
8,2016,9,750,159
20,2017,3,2400,19
19,2018,6,1700,27
14,2016,10,300,78
20,2015,4,2400,17
12,2017,5,775,148
16,2016,10,1700,9
20,2017,12,750,176
15,2016,1,725,22
20,2016,4,2400,30
19,2018,6,725,57
4,2015,2,1700,14
2,2015,5,725,50
5,2018,7,400,49
7,2015,7,400,33
15,2018,12,400,35
20,2015,1,2400,26
17,2017,6,1700,22
2,2016,1,725,57
14,2016,6,300,91
2,2015,3,850,52
5,2016,3,750,147
18,2017,4,300,148
13,2015,8,800,25
6,2015,12,800,73
17,2016,8,725,22
14,2018,4,1900,85
7,2017,1,1700,15
19,2015,2,850,69
3,2016,10,1700,24
12,2018,1,725,150
18,2017,2,400,114
11,2017,5,300,98
16,2018,7,750,81
8,2018,2,850,56
14,2015,6,850,89
13,2016,4,775,115
5,2018,7,1900,83
7,2015,3,400,23
4,2016,9,1900,95
14,2018,2,1900,52
1,2017,12,300,193
17,2017,10,300,118
1,2018,1,750,128
1,2016,1,850,55
17,2018,9,775,201
3,2018,12,725,85
8,2015,3,750,153
19,2016,10,300,144
2,2017,12,1900,79
15,2016,11,800,68
8,2015,2,400,10
12,2018,12,725,97
15,2016,3,725,22
2,2017,10,800,25
2,2018,12,1900,71
3,2015,3,850,89
11,2017,10,1900,97
9,2017,3,800,72
13,2018,7,725,71
18,2015,10,850,85
4,2015,4,750,56
11,2017,6,1700,31
11,2017,7,750,184
19,2018,9,300,145
1,2016,8,2400,26
12,2016,8,1700,32
5,2018,7,725,26
18,2016,9,1700,11
16,2015,3,775,102
16,2015,5,800,58
7,2015,1,1900,65
21,2015,4,2400,18
16,2017,10,1900,73
4,2015,11,2400,7
3,2017,11,1900,117
21,2015,7,725,15
3,2018,1,1700,29
17,2015,10,1900,81
11,2017,9,1700,18
10,2015,12,1700,14
16,2018,9,750,89
7,2018,2,775,166
13,2018,3,1700,18
14,2015,10,1900,77
18,2016,2,1900,67
7,2017,7,850,64
8,2016,7,2400,12
2,2018,11,850,107
13,2016,7,750,100
17,2016,3,400,27
6,2016,4,750,131
14,2015,11,850,70
9,2018,8,1700,26
17,2016,6,400,43
3,2015,11,400,51
12,2018,9,775,164
12,2016,11,300,190
17,2015,6,1900,75
6,2015,1,800,56
19,2017,12,2400,13
21,2017,4,800,81
12,2015,3,750,153
5,2015,5,1900,95
4,2018,10,1900,96
10,2018,1,1900,70
1,2016,2,800,21
5,2015,1,2400,16
10,2015,9,1700,14
15,2016,4,800,106
19,2017,2,300,95
2,2017,3,2400,25
14,2015,7,750,171
10,2015,3,800,78
1,2018,5,1700,12
8,2018,7,300,97
9,2015,2,300,98
3,2015,10,300,239
14,2018,1,800,56
6,2016,2,750,106
12,2018,11,2400,26
21,2017,1,800,113
15,2016,9,300,129
1,2018,4,1700,13
7,2018,2,850,47
14,2015,9,750,172
15,2016,3,400,30
3,2018,5,750,128
2,2016,3,750,79
10,2017,12,750,147
2,2018,4,300,171
16,2018,1,800,74
14,2016,9,1700,15
18,2015,5,800,18
20,2016,5,2400,22
20,2018,7,800,32
3,2017,8,400,88
18,2018,7,2400,29
5,2015,6,400,48
6,2016,3,1900,84
21,2015,9,775,224
1,2017,12,1900,95
15,2015,2,1900,79
15,2016,5,775,226
3,2017,7,1700,27
1,2018,6,1700,13
19,2015,10,750,117
20,2017,10,775,169
7,2017,8,1700,18
7,2018,11,850,48
17,2018,12,800,41
15,2017,11,850,90
8,2018,11,2400,17
7,2016,4,300,85
7,2016,9,750,125
5,2015,10,1900,107
2,2016,5,775,150
5,2017,9,750,114
7,2017,10,1700,10
1,2015,5,800,19
3,2018,3,1900,118
17,2015,12,400,28
18,2016,9,725,71
20,2018,1,300,127
5,2017,5,850,88
6,2015,4,400,26
5,2017,12,400,65
18,2016,9,300,169
10,2018,6,800,92
15,2015,2,400,42
11,2016,12,1700,22
13,2018,9,400,79
13,2016,5,775,148
16,2016,12,800,55
4,2018,9,2400,14
17,2016,11,400,31
7,2018,11,1900,76
5,2016,9,725,25
9,2017,11,300,107
21,2017,5,300,91
16,2015,2,300,71
6,2018,12,1900,86
15,2015,11,1700,1
16,2018,4,300,109
11,2015,3,1900,128
1,2015,7,800,34
12,2016,9,750,109
6,2015,7,1900,75
10,2018,4,850,70
7,2015,1,800,79
13,2017,11,1700,30
18,2015,6,750,120
3,2018,11,400,93
21,2016,3,725,25
6,2015,3,750,95
14,2018,6,1700,14
18,2015,5,750,120
8,2018,5,850,66
20,2018,12,1900,88
5,2018,8,800,32
16,2017,10,400,45
2,2018,5,1700,14
2,2017,1,725,54
13,2015,12,750,88
9,2017,10,725,30
8,2018,11,400,19
4,2016,9,800,21
9,2015,2,1900,70
8,2015,4,800,74
5,2015,4,800,45
12,2015,12,1700,22
6,2016,1,300,137
17,2015,8,1700,13
2,2018,3,1900,76
2,2017,6,2400,25
9,2015,11,1700,9
9,2015,12,750,138
10,2018,10,2400,18
7,2016,11,300,74
17,2015,1,800,100
13,2017,2,1700,21
18,2015,2,300,135
2,2016,7,1700,15
4,2018,5,850,90
14,2018,11,2400,21
13,2015,11,750,69
6,2018,4,800,39
10,2018,8,800,76
15,2016,2,775,234
2,2018,7,1700,18
5,2016,6,400,54
18,2015,12,850,131
16,2016,4,2400,18
4,2018,4,750,76
5,2017,4,300,107
21,2015,3,800,78
18,2016,1,850,123
11,2017,4,2400,28
18,2016,7,1700,24
16,2015,1,725,14
12,2016,5,800,42
5,2018,9,300,106
12,2015,2,750,138
13,2015,7,1900,76
2,2016,2,800,27
1,2017,9,400,83
21,2017,6,850,34
14,2017,9,300,131
1,2018,6,2400,28
1,2015,5,1900,87
15,2015,9,750,137
12,2016,10,850,155
5,2018,7,1700,18
5,2016,11,300,112
3,2015,8,400,85
18,2017,12,850,130
19,2015,11,2400,23
16,2017,2,725,15
11,2018,12,300,96
21,2016,8,800,75
11,2016,11,400,49
2,2018,1,400,68
20,2018,7,1900,66
7,2018,12,850,68
8,2015,9,850,61
6,2018,3,300,135
20,2017,10,400,69
16,2015,4,725,12
6,2015,7,1700,3
20,2017,3,1900,103
11,2015,10,850,98
5,2017,12,1900,88
6,2016,9,2400,10
17,2017,9,725,24
10,2015,8,400,42
6,2018,6,1900,126
14,2018,11,750,169
11,2016,11,775,175
8,2015,1,1900,83
21,2015,3,300,100
4,2018,9,725,27
7,2018,5,2400,22
6,2016,4,300,137
17,2017,12,725,19
15,2018,3,400,39
21,2016,12,725,38
2,2016,4,400,63
19,2018,9,1900,81
10,2016,3,775,151
7,2015,10,800,56
18,2018,7,750,113
13,2017,2,725,75
7,2016,10,300,95
2,2018,12,300,109
15,2018,6,1700,2
1,2018,12,400,73
11,2018,5,850,97
9,2018,4,750,147
11,2018,6,725,29
11,2018,3,725,30
8,2017,11,750,169
20,2015,3,2400,25
21,2015,12,750,158
6,2016,2,725,35
5,2015,4,850,79
5,2017,1,1700,31
9,2017,4,300,91
10,2016,3,1700,17
11,2016,11,2400,25
8,2015,1,800,109
14,2017,5,800,52
19,2017,10,300,151
9,2016,6,1700,11
4,2016,2,1700,16
11,2016,12,1900,75
8,2018,8,1900,62
11,2018,3,1700,14
18,2015,1,300,148
11,2015,4,1700,19
12,2016,1,1900,101
18,2016,11,775,99
10,2018,8,400,36
9,2015,6,850,61
11,2015,12,775,206
10,2017,2,400,23
17,2015,11,400,23
21,2015,2,850,35
4,2018,10,400,50
14,2015,8,850,89
18,2017,8,750,88
15,2017,12,800,74
11,2018,4,1700,13
2,2018,6,775,162
16,2015,2,1700,5
2,2015,6,800,31
12,2017,10,300,229
10,2017,2,1900,60
13,2018,2,1900,84
10,2018,6,400,25
11,2016,8,2400,25
3,2016,1,400,83
5,2017,6,400,56
19,2015,7,800,56
6,2015,8,300,118
8,2016,1,300,80
2,2016,5,1900,89
3,2015,7,2400,38
10,2015,7,800,70
14,2016,11,300,88
19,2017,8,400,38
17,2015,11,300,93
1,2016,4,400,79
14,2018,2,800,39
16,2018,8,850,87
18,2015,6,300,175
3,2016,8,725,62
2,2018,2,850,62
5,2018,4,850,94
2,2018,8,1900,71
15,2016,5,800,69
18,2018,10,1900,118
14,2017,7,1900,75
5,2018,7,775,150
1,2018,9,800,18
7,2017,6,850,64
20,2016,3,750,152
19,2015,12,300,139
7,2016,12,775,167
6,2016,6,1700,11
17,2016,9,300,90
19,2016,4,800,65
20,2018,1,725,57
17,2017,2,775,219
11,2015,2,1700,14
20,2017,11,850,92
6,2017,5,750,146
14,2017,2,1900,86
5,2016,3,1700,33
13,2015,6,800,13
14,2017,12,300,85
4,2018,9,1700,26
15,2016,11,1900,118
7,2018,5,850,43
15,2018,8,800,60
5,2016,1,300,98
4,2016,5,725,23
13,2018,7,2400,23
3,2017,8,800,45
13,2015,9,400,101
11,2017,6,850,115
4,2016,3,2400,22
18,2015,12,300,184
13,2018,9,300,149
6,2016,2,2400,14
1,2015,12,750,109
21,2016,12,1700,29
13,2015,12,400,77
19,2015,4,400,35
19,2016,2,775,165
10,2018,5,1700,14
10,2016,9,725,25
8,2016,4,400,28
7,2017,5,1700,15
8,2015,2,300,85
7,2015,10,750,93
4,2017,1,775,124
2,2015,9,725,43
7,2016,7,400,32
17,2016,11,1900,74
11,2016,9,1900,98
12,2018,9,850,99
4,2018,4,400,56
16,2015,7,850,75
13,2016,6,850,135
20,2015,1,400,52
5,2016,5,1900,96
2,2017,1,300,133
7,2017,2,750,131
8,2015,6,400,12
20,2018,4,2400,29
5,2016,7,750,90
12,2017,2,850,137
4,2016,10,750,92
5,2016,9,300,94
18,2018,5,750,113
21,2018,1,850,54
20,2017,3,750,154
1,2017,11,800,19
1,2016,2,2400,18
3,2018,8,400,109
5,2016,5,1700,27
13,2017,1,800,32
15,2018,10,400,51
13,2016,9,725,88
2,2016,6,300,121
10,2015,11,775,144
5,2015,8,850,88
12,2015,9,850,109
11,2016,7,1700,26
2,2016,11,775,118
9,2016,2,750,132
1,2018,3,300,236
12,2016,4,750,128
16,2018,10,300,118
19,2018,8,750,78
9,2015,1,1700,21
13,2018,11,400,77
14,2015,2,775,236
20,2017,6,775,157
16,2015,1,400,33
18,2015,8,1900,117
20,2015,12,850,89
3,2018,11,800,41
12,2017,11,1900,145
13,2018,9,725,68
7,2015,8,1700,5
18,2017,12,2400,33
8,2016,11,300,75
6,2015,10,725,52
12,2016,10,750,124
3,2018,4,400,79
21,2018,11,750,157
11,2017,1,300,87
15,2018,2,1700,0
21,2018,3,775,228
3,2018,7,850,123
3,2016,2,750,113
14,2018,9,750,177
21,2016,8,775,251
6,2015,9,750,110
20,2018,3,1700,14
20,2015,1,725,57
14,2017,12,1700,7
10,2018,3,850,70
13,2016,1,750,94
18,2017,10,775,133
20,2017,7,775,176
4,2017,1,850,109
21,2018,10,850,46
5,2016,12,1700,24
10,2017,3,400,31
2,2017,3,300,126
13,2018,8,800,18
14,2016,8,850,104
11,2016,1,400,27
19,2016,4,775,154
6,2016,12,750,131
12,2016,10,2400,41
16,2018,5,300,105
4,2018,2,800,21
19,2015,12,800,66
7,2018,6,1700,20
14,2016,6,775,262
17,2017,2,1700,10
19,2015,1,725,27
3,2015,6,400,82
11,2016,7,1900,88
17,2016,2,775,223
20,2016,2,1700,16
7,2018,10,1700,10
5,2018,11,1900,71
11,2016,9,775,177
3,2016,10,850,205
14,2016,2,1900,79
12,2017,7,400,194
10,2017,4,800,93
18,2017,11,775,124
5,2015,7,775,138
10,2016,11,300,68
8,2015,10,850,70
3,2016,10,725,77
15,2018,8,2400,22
8,2017,3,1900,78
4,2018,6,1900,83
12,2016,4,300,203
1,2015,11,725,44
10,2016,9,300,98
12,2016,5,725,136
18,2017,5,850,101
10,2017,3,1900,78
20,2018,7,725,53
10,2017,1,1700,25
13,2017,11,2400,18
9,2017,9,1900,74
5,2016,4,800,25
3,2017,8,300,204
10,2017,1,775,147
13,2018,3,2400,22
20,2018,12,2400,26
18,2017,3,775,113
19,2015,8,400,52
12,2018,3,1700,18
13,2016,2,750,81
11,2018,8,775,212
17,2015,8,850,54
9,2017,12,725,24
19,2016,9,800,64
6,2016,11,300,119
9,2017,6,400,38
21,2016,6,775,233
12,2015,4,300,191
21,2018,9,800,63
4,2017,8,2400,10
5,2017,1,1900,77
21,2016,4,300,112
21,2016,4,775,215
2,2018,6,300,145
8,2018,6,300,66
6,2018,3,2400,23
9,2018,11,400,33
4,2015,2,400,39
1,2015,4,850,68
19,2015,3,775,168
9,2016,11,300,98
15,2016,2,300,93
6,2017,2,300,116
17,2015,12,2400,14
12,2015,6,750,130
20,2015,12,2400,19
8,2016,12,850,53
4,2017,5,1700,28
5,2016,8,1700,42
6,2018,8,300,125
1,2017,4,800,28
4,2017,1,300,88
13,2016,8,850,142
19,2018,11,725,26
18,2016,10,725,75
13,2016,12,725,69
8,2018,7,1700,16
18,2018,2,1900,99
5,2016,4,2400,13
2,2018,9,1900,73
14,2018,1,2400,23
4,2015,3,850,76
5,2018,9,800,23
1,2017,2,750,114
17,2016,3,2400,16
13,2016,6,750,84
2,2016,10,2400,21
19,2017,8,800,53
7,2015,5,300,88
13,2015,5,400,62
14,2018,6,2400,17
3,2017,6,800,40
20,2016,12,750,157
20,2016,10,1900,112
5,2017,8,1900,89
12,2017,8,400,151
21,2016,11,300,95
7,2018,8,400,44
20,2017,8,850,113
17,2015,4,775,206
18,2016,11,1900,95
11,2018,2,725,18
9,2015,7,750,115
7,2016,12,850,59
7,2016,2,800,69
18,2018,3,850,106
15,2017,7,725,28
1,2016,9,1900,87
19,2017,4,1700,38
19,2016,6,800,79
16,2017,4,775,118
2,2018,5,300,150
2,2015,12,775,142
15,2015,4,775,233
10,2018,7,850,49
10,2018,1,400,23
8,2015,6,1900,76
15,2015,5,775,242
5,2016,4,750,103
16,2016,10,400,38
11,2015,4,775,148
6,2015,11,2400,14
6,2018,6,400,54
17,2016,3,725,13
16,2015,10,850,89
9,2017,2,1700,11
4,2018,1,300,130
8,2016,7,1700,11
20,2017,12,850,75
2,2015,1,400,49
11,2018,5,725,28
9,2016,3,1700,10
11,2015,5,850,82
5,2016,6,1900,80
9,2018,12,2400,21
14,2015,4,300,84
7,2017,10,750,193
5,2017,9,1700,29
18,2018,3,775,120
13,2015,4,850,76
12,2016,1,775,161
2,2016,12,2400,30
13,2015,11,775,109
18,2018,3,1900,92
13,2017,7,850,127
15,2016,10,750,165
15,2016,11,400,36
16,2016,9,775,104
9,2018,5,2400,11
14,2016,12,725,23
10,2015,3,850,50
10,2016,1,2400,18
9,2017,2,400,31
12,2015,2,1900,122
1,2015,1,300,152
3,2017,5,725,81
16,2015,4,1700,1
13,2016,3,850,94
19,2016,2,800,75
19,2018,6,750,83
21,2016,10,400,54
18,2015,6,800,22
20,2018,3,1900,114
19,2018,7,800,57
19,2017,2,1700,21
10,2017,3,775,164
4,2016,12,1900,90
3,2018,10,1700,29
11,2018,7,750,138
7,2017,7,400,42
14,2016,10,800,42
5,2015,6,775,150
16,2018,4,1900,81
5,2015,8,400,49
10,2016,12,775,146
13,2016,1,850,145
19,2016,5,1900,107
13,2016,8,775,125
5,2016,9,2400,20
21,2018,3,850,61
19,2018,6,775,146
3,2016,1,300,147
13,2015,10,750,56
8,2018,12,800,47
15,2017,4,1700,0
7,2017,4,800,34
3,2015,12,1900,112
19,2016,1,725,29
2,2015,12,1900,78
6,2015,9,1900,70
2,2018,4,400,65
12,2015,11,725,89
21,2015,5,400,29
13,2018,4,2400,31
15,2018,7,400,65
14,2016,11,1900,70
3,2017,6,850,116
16,2017,1,850,112
6,2016,6,1900,86
15,2016,1,2400,21
12,2018,1,1700,17
13,2016,2,850,103
10,2017,5,1700,23
4,2015,1,1900,65
21,2016,5,300,98
14,2018,7,775,259
2,2016,1,750,100
7,2017,12,750,209
11,2015,6,775,189
18,2015,7,850,106
10,2015,1,750,149
2,2018,5,775,168
16,2016,3,1700,11
1,2016,5,400,72
9,2017,10,800,83
15,2016,9,1700,0
14,2018,3,300,107
12,2018,9,300,214
1,2016,8,1900,79
4,2017,5,775,115
6,2017,11,750,166
12,2018,7,850,118
11,2016,5,2400,32
3,2018,3,725,73
3,2018,3,850,85
6,2017,12,1900,89
14,2016,10,2400,21
13,2016,2,775,119
8,2017,6,850,58
2,2016,8,2400,29
6,2015,9,850,72
18,2018,12,750,103
20,2018,12,800,38
20,2016,7,300,161
13,2017,12,400,68
9,2018,1,300,101
13,2016,10,725,83
15,2016,5,1700,3
19,2018,12,850,110
13,2017,10,1700,25
2,2016,4,725,41
11,2017,10,850,107
18,2016,9,750,88
11,2015,3,800,67
3,2015,4,775,244
11,2015,5,775,199
8,2016,12,1700,13
13,2017,4,775,133
21,2016,10,1900,69
2,2018,3,2400,22
2,2018,4,1700,19
8,2015,11,800,97
1,2015,5,850,65
20,2015,9,1700,15
15,2016,10,775,217
1,2017,7,400,85
10,2018,4,1900,59
14,2016,11,850,116
12,2017,5,2400,40
3,2016,4,850,143
15,2016,8,725,30
3,2017,3,725,57
15,2015,9,400,47
11,2017,7,1700,21
2,2017,4,750,91
19,2015,4,2400,20
19,2016,3,800,95
9,2018,9,850,63
14,2016,8,750,171
13,2016,4,750,86
13,2018,5,850,110
15,2018,2,800,74
21,2018,11,775,220
8,2018,2,800,64
5,2017,7,725,28
19,2017,2,800,51
6,2017,12,725,56
14,2018,7,1900,79
4,2015,1,1700,15
13,2016,11,300,152
6,2015,10,2400,18
19,2015,5,775,170
6,2016,12,400,32
1,2015,12,800,21
7,2018,5,1700,9
6,2015,9,2400,14
16,2017,12,300,95
13,2017,7,725,94
16,2016,12,300,88
10,2015,11,2400,13
11,2015,10,300,105
17,2018,6,775,176
20,2018,9,1700,19
20,2015,3,400,30
9,2016,5,300,94
21,2016,3,750,145
21,2018,6,775,232
9,2016,7,800,71
20,2015,5,800,47
4,2016,7,850,103
8,2016,8,850,70
19,2015,10,775,181
21,2016,8,300,108
4,2017,2,750,68
9,2018,2,300,97
5,2017,7,2400,17
1,2016,3,2400,17
18,2015,3,300,181
20,2015,3,1700,15
2,2016,12,750,136
9,2017,5,750,159
19,2015,4,300,129
17,2016,12,1700,17
13,2017,3,725,61
4,2016,7,775,121
15,2018,5,750,172
17,2017,2,750,220
15,2018,9,850,73
11,2015,6,300,110
3,2018,1,750,153
19,2016,7,750,122
19,2018,5,775,127
18,2017,2,775,119
6,2015,3,1700,10
5,2015,10,300,84
18,2015,3,725,64
20,2015,9,400,49
16,2018,8,800,51
11,2016,10,1900,109
5,2018,12,800,31
11,2015,2,725,36
4,2017,5,1900,63
16,2017,4,850,69
3,2018,4,1900,111
2,2017,6,300,146
4,2018,10,2400,26
21,2015,8,750,112
2,2018,8,775,147
20,2015,6,400,45
15,2017,5,725,29
2,2017,10,1700,10
15,2015,10,400,59
13,2015,2,300,106
7,2017,3,2400,25
16,2016,7,400,36
10,2017,9,1700,9
3,2016,6,850,108
13,2017,9,725,61
3,2015,2,1700,19
7,2018,10,775,223
14,2016,6,1900,103
12,2017,10,1700,34
5,2018,4,800,36
20,2018,9,850,84
7,2015,12,1900,54
18,2015,1,750,130
9,2016,5,1900,88
4,2015,5,775,104
11,2016,10,400,48
3,2016,5,1900,113
10,2017,2,775,146
16,2015,3,300,69
20,2017,8,300,175
8,2018,9,2400,11
13,2016,10,400,92
13,2016,1,800,35
17,2016,1,300,69
18,2018,4,800,31
4,2018,7,775,121
16,2018,3,300,97
6,2016,3,850,56
19,2017,3,725,28
16,2018,2,800,43
3,2015,5,400,83
10,2017,10,300,81
10,2017,2,2400,18
1,2017,5,300,172
19,2015,12,1900,95
16,2017,8,775,113
7,2015,4,2400,19
21,2018,2,800,68
10,2015,2,400,25
10,2017,12,2400,15
18,2015,7,750,105
8,2017,7,400,20
1,2015,1,850,59
1,2017,8,1900,97
8,2018,3,400,13
14,2015,8,400,28
18,2017,8,1700,20
16,2015,9,725,17
8,2016,2,750,139
1,2017,4,725,50
14,2016,7,1900,77
3,2017,5,2400,41
4,2015,12,775,100
21,2018,1,775,258
4,2015,11,1900,67
6,2016,6,750,178
19,2016,5,1700,20
3,2015,7,300,186
16,2015,7,300,91
11,2017,6,725,34
8,2017,6,800,43
14,2018,6,800,49
12,2016,9,1700,26
7,2018,6,400,38
14,2017,2,750,165
15,2018,9,775,198
10,2015,7,750,127
14,2015,1,2400,19
14,2017,3,775,238
7,2018,8,750,206
3,2017,3,775,196
2,2016,11,1700,15
2,2018,9,775,143
10,2015,3,2400,14
16,2018,7,725,24
8,2015,4,400,13
19,2018,2,300,102
18,2017,10,2400,36
4,2016,7,1700,30
3,2015,12,850,116
7,2016,10,725,33
6,2015,9,400,43
1,2015,2,775,181
9,2017,10,400,34
1,2016,4,300,182
4,2017,2,1700,27
14,2015,3,1700,7
2,2018,7,725,48
3,2017,3,1900,104
16,2015,11,750,97
6,2017,2,775,155
8,2015,3,1900,69
10,2018,8,300,96
8,2015,7,2400,16
12,2015,8,1700,37
2,2016,3,300,125
19,2015,7,400,46
9,2017,10,750,161
8,2017,6,300,76
14,2015,3,300,87
5,2015,11,750,142
19,2017,11,300,119
2,2015,11,775,111
20,2017,10,725,65
18,2017,4,750,124
14,2016,9,1900,84
1,2015,12,1700,4
11,2017,6,775,179
21,2016,1,1700,13
17,2016,1,850,60
12,2015,5,800,65
19,2018,7,775,169
11,2018,5,2400,28
7,2017,5,2400,17
8,2017,10,750,189
6,2017,2,1700,11
21,2017,11,750,134
18,2018,11,725,74
10,2016,11,2400,18
20,2018,9,725,67
1,2017,10,750,169
18,2015,5,1700,17
17,2016,4,2400,12
15,2015,7,1900,87
4,2018,8,300,159
14,2015,1,1700,8
10,2018,6,2400,20
8,2018,11,1700,10
11,2015,8,725,43
9,2016,1,300,107
13,2018,12,2400,15
5,2017,8,2400,17
3,2018,8,300,196
18,2018,5,1700,22
14,2017,4,750,167
14,2016,10,775,274
21,2018,1,400,38
19,2015,12,750,147
20,2016,7,725,45
19,2016,2,725,31
4,2017,1,2400,18
14,2016,12,775,231
20,2018,4,725,46
6,2016,6,850,72
1,2016,11,1900,94
4,2015,1,400,40
4,2015,11,850,101
13,2017,5,725,100
19,2018,8,400,49
3,2018,10,850,124
13,2016,4,2400,31
20,2016,5,800,36
6,2018,5,300,135
21,2015,11,2400,20
12,2017,11,2400,41
